"Answer.time_in_minutes","object","utterance","slide_number_in_experiment","workerid","rt","response","speaker_cond"
1.8159,"plate_paper","plate",13,45,5818,"plate","list4"
1.8159,"table_metal","table",14,45,3253,"table","list4"
1.8159,"pot_clay","pot",15,45,3478,"pot","list4"
1.8159,"ball_wood","ball",16,45,5242,"wooden ball","list4"
1.8159,"door_steel","door",17,45,3604,"door","list4"
1.8159,"vase_wood","vase",18,45,4118,"vase","list4"
1.8159,"cup_plastic","cup",19,45,4338,"cup","list4"
2.11176666666667,"Sarah","bot_check",1,46,0,"Sarah","list4"
2.11176666666667,"chair_plastic","chair",3,46,3759,"chair","list4"
2.11176666666667,"pitcher_plastic","pitcher",4,46,3198,"pitcher","list4"
2.11176666666667,"pot_clay","pot",5,46,5177,"planter","list4"
2.11176666666667,"door_steel","door",6,46,4975,"door","list4"
2.11176666666667,"cup_plastic","cup",7,46,2942,"cup","list4"
2.11176666666667,"boots_canvas","boots",8,46,2750,"shoe","list4"
2.11176666666667,"table_metal","table",9,46,3103,"table","list4"
2.11176666666667,"bowl_wood","bowl",10,46,2983,"bowl","list4"
2.11176666666667,"bag_plastic","bag",11,46,6890,"plastic shopping bag","list4"
2.11176666666667,"box_leather","box",12,46,3285,"ottoman","list4"
2.11176666666667,"jacket_canvas","jacket",13,46,4446,"shirt","list4"
2.11176666666667,"vase_wood","vase",14,46,3088,"vase","list4"
2.11176666666667,"plate_paper","plate",15,46,3238,"paper plate","list4"
2.11176666666667,"ruler_metal","ruler",16,46,3199,"ruler","list4"
2.11176666666667,"bottle_metal","bottle",17,46,3247,"thermos","list4"
2.11176666666667,"spoon_plastic","spoon",18,46,3545,"spoon","list4"
2.11176666666667,"ball_wood","ball",19,46,4063,"wooden ball","list4"
2.80001666666667,"Patricia","bot_check",1,47,0,"Patricia","list4"
2.80001666666667,"bowl_wood","bowl",3,47,3445,"bowl","list4"
2.80001666666667,"ball_wood","ball",4,47,4375,"sphere","list4"
2.80001666666667,"jacket_canvas","jacket",5,47,6136,"jacket","list4"
2.80001666666667,"cup_plastic","cup",6,47,3832,"plastic cup","list4"
2.80001666666667,"bag_plastic","bag",7,47,4636,"plastic bag","list4"
2.80001666666667,"boots_canvas","boots",8,47,3380,"shoe","list4"
2.80001666666667,"table_metal","table",9,47,3988,"metal table","list4"
2.80001666666667,"chair_plastic","chair",10,47,3437,"blue chair","list4"
2.80001666666667,"plate_paper","plate",11,47,3661,"paper plate","list4"
2.80001666666667,"ruler_metal","ruler",12,47,5292,"metal ruler","list4"
2.80001666666667,"bottle_metal","bottle",13,47,6896,"water bottle","list4"
2.80001666666667,"pot_clay","pot",14,47,14769,"terracotta planter","list4"
2.80001666666667,"box_leather","box",15,47,5368,"leather box","list4"
2.80001666666667,"door_steel","door",16,47,5374,"door","list4"
2.80001666666667,"spoon_plastic","spoon",17,47,5636,"plastic spoon","list4"
2.80001666666667,"pitcher_plastic","pitcher",18,47,5856,"pitcher","list4"
2.80001666666667,"vase_wood","vase",19,47,4600,"wooden vase","list4"
3.68201666666667,"Susan","bot_check",1,48,0,"Susan","list4"
3.68201666666667,"box_leather","box",3,48,12158,"leather seat","list4"
3.68201666666667,"pot_clay","pot",4,48,6986,"flower pot","list4"
3.68201666666667,"boots_canvas","boots",5,48,8856,"hiking shoe","list4"
3.68201666666667,"chair_plastic","chair",6,48,9166,"plastic chair","list4"
3.68201666666667,"door_steel","door",7,48,6553,"door","list4"
3.68201666666667,"bottle_metal","bottle",8,48,12667,"water bottle","list4"
3.68201666666667,"jacket_canvas","jacket",9,48,9981,"over shirt","list4"
3.68201666666667,"ruler_metal","ruler",10,48,6026,"ruler","list4"
3.68201666666667,"pitcher_plastic","pitcher",11,48,6274,"pitcher","list4"
3.68201666666667,"plate_paper","plate",12,48,6946,"plate","list4"
3.68201666666667,"ball_wood","ball",13,48,10242,"wooden ball","list4"
3.68201666666667,"vase_wood","vase",14,48,8693,"wooden vase","list4"
3.68201666666667,"bag_plastic","bag",15,48,8334,"chemise","list4"
3.68201666666667,"cup_plastic","cup",16,48,7847,"plastic cup","list4"
3.68201666666667,"bowl_wood","bowl",17,48,7010,"wooden bowl","list4"
3.68201666666667,"table_metal","table",18,48,11502,"folding table","list4"
3.68201666666667,"spoon_plastic","spoon",19,48,8587,"plastic spoon","list4"
1.25851666666667,"Jessica","bot_check",1,49,0,"Jessica","list4"
1.25851666666667,"plate_paper","plate",3,49,2763,"plate","list4"
1.25851666666667,"ruler_metal","ruler",4,49,3980,"ruler","list4"
1.25851666666667,"bag_plastic","bag",5,49,5106,"plastic bag","list4"
1.25851666666667,"table_metal","table",6,49,5724,"folding table","list4"
1.25851666666667,"chair_plastic","chair",7,49,3887,"chair","list4"
1.25851666666667,"vase_wood","vase",8,49,2528,"vase","list4"
1.25851666666667,"bottle_metal","bottle",9,49,3470,"bottle","list4"
1.25851666666667,"box_leather","box",10,49,3227,"box","list4"
1.25851666666667,"bowl_wood","bowl",11,49,2040,"bowl","list4"
1.25851666666667,"boots_canvas","boots",12,49,2462,"shoe","list4"
1.25851666666667,"jacket_canvas","jacket",13,49,3334,"jacket","list4"
1.25851666666667,"pot_clay","pot",14,49,1777,"pot","list4"
1.25851666666667,"cup_plastic","cup",15,49,2287,"cup","list4"
1.25851666666667,"ball_wood","ball",16,49,2072,"ball","list4"
1.25851666666667,"pitcher_plastic","pitcher",17,49,3330,"pitcher","list4"
1.25851666666667,"door_steel","door",18,49,2081,"door","list4"
1.25851666666667,"spoon_plastic","spoon",19,49,2436,"spoon","list4"
1.38773333333333,"Linda","bot_check",1,50,0,"Linda","list4"
1.38773333333333,"spoon_plastic","spoon",3,50,3662,"Spoon","list4"
1.38773333333333,"cup_plastic","cup",4,50,3734,"Cup","list4"
1.38773333333333,"plate_paper","plate",5,50,3785,"Plate","list4"
1.38773333333333,"pitcher_plastic","pitcher",6,50,3448,"Pitcher","list4"
1.38773333333333,"ball_wood","ball",7,50,7125,"Bowl","list4"
1.38773333333333,"ruler_metal","ruler",8,50,3111,"Ruler","list4"
1.38773333333333,"bag_plastic","bag",9,50,5363,"Plastic bag","list4"
1.38773333333333,"box_leather","box",10,50,5011,"Box","list4"
1.38773333333333,"bottle_metal","bottle",11,50,5915,"Thermos","list4"
1.38773333333333,"jacket_canvas","jacket",12,50,3536,"Jacket","list4"
1.38773333333333,"bowl_wood","bowl",13,50,2509,"Bowl","list4"
1.38773333333333,"boots_canvas","boots",14,50,2289,"Shoe","list4"
1.38773333333333,"door_steel","door",15,50,2263,"Door","list4"
1.38773333333333,"vase_wood","vase",16,50,1925,"
Vase","list4"
1.38773333333333,"chair_plastic","chair",17,50,2524,"
Chair","list4"
1.38773333333333,"pot_clay","pot",18,50,4810,"
Flower Pot","list4"
1.38773333333333,"table_metal","table",19,50,2155,"
Table","list4"
1.97948333333333,"Linda","bot_check",1,51,0,"Linda","list4"
1.97948333333333,"bowl_wood","bowl",3,51,2441,"bowl","list4"
1.97948333333333,"table_metal","table",4,51,2086,"
tablw","list4"
1.97948333333333,"spoon_plastic","spoon",5,51,3092,"
spoon","list4"
1.97948333333333,"bottle_metal","bottle",6,51,3462,"
bottle","list4"
1.97948333333333,"jacket_canvas","jacket",7,51,2567,"
jacket","list4"
1.97948333333333,"pot_clay","pot",8,51,5252,"vase","list4"
1.97948333333333,"vase_wood","vase",9,51,5325,"
funnel vase","list4"
1.97948333333333,"ruler_metal","ruler",10,51,2279,"
ruler","list4"
1.97948333333333,"ball_wood","ball",11,51,2683,"
ball","list4"
1.97948333333333,"cup_plastic","cup",12,51,2015,"
cup","list4"
1.97948333333333,"box_leather","box",13,51,8352,"satchel","list4"
1.97948333333333,"bag_plastic","bag",14,51,2112,"
bag","list4"
1.97948333333333,"pitcher_plastic","pitcher",15,51,2556,"
pitcher","list4"
1.97948333333333,"chair_plastic","chair",16,51,2189,"
chair","list4"
1.97948333333333,"plate_paper","plate",17,51,2607,"
pate","list4"
1.97948333333333,"boots_canvas","boots",18,51,3847,"
shoe'","list4"
1.97948333333333,"door_steel","door",19,51,2305,"
door","list4"
7.31793333333333,"Barbara","bot_check",1,52,0,"Barbara","list4"
7.31793333333333,"bottle_metal","bottle",3,52,63926,"metal bottle","list4"
7.31793333333333,"plate_paper","plate",4,52,26247,"plate","list4"
7.31793333333333,"cup_plastic","cup",5,52,22704,"plastic glass ","list4"
7.31793333333333,"pot_clay","pot",6,52,61128,"clay pots for plants","list4"
7.31793333333333,"door_steel","door",7,52,7655,"door","list4"
7.31793333333333,"ball_wood","ball",8,52,36833,"wooden ball","list4"
7.31793333333333,"boots_canvas","boots",9,52,26102,"work boots","list4"
7.31793333333333,"box_leather","box",10,52,35641,"leather box","list4"
7.31793333333333,"pitcher_plastic","pitcher",11,52,24414,"water jug","list4"
7.31793333333333,"jacket_canvas","jacket",12,52,6919,"shirt","list4"
7.31793333333333,"chair_plastic","chair",13,52,5632,"chair","list4"
7.31793333333333,"vase_wood","vase",14,52,22433,"vase ","list4"
7.31793333333333,"table_metal","table",15,52,6200,"table","list4"
7.31793333333333,"ruler_metal","ruler",16,52,5993,"scale","list4"
7.31793333333333,"bag_plastic","bag",17,52,11982,"plastic carry bag","list4"
7.31793333333333,"spoon_plastic","spoon",18,52,6280,"spoon ","list4"
7.31793333333333,"bowl_wood","bowl",19,52,9640,"bowl ","list4"
9.57638333333333,"Jessica","bot_check",1,53,0,"Jessica","list4"
9.57638333333333,"boots_canvas","boots",3,53,3035,"Shoe","list4"
9.57638333333333,"jacket_canvas","jacket",4,53,1849,"
Jacket","list4"
9.57638333333333,"pitcher_plastic","pitcher",5,53,2194,"
Pitcher","list4"
9.57638333333333,"bottle_metal","bottle",6,53,2637,"
Flask","list4"
9.57638333333333,"bowl_wood","bowl",7,53,1429,"
Bowl","list4"
9.57638333333333,"door_steel","door",8,53,1348,"
Door","list4"
9.57638333333333,"bag_plastic","bag",9,53,4463,"
Plastic Bag","list4"
9.57638333333333,"box_leather","box",10,53,3717,"
Ottoman","list4"
9.57638333333333,"spoon_plastic","spoon",11,53,2109,"
Spoon","list4"
9.57638333333333,"plate_paper","plate",12,53,4511,"
Paper plate","list4"
9.57638333333333,"cup_plastic","cup",13,53,3922,"
Plastic Cup","list4"
9.57638333333333,"ruler_metal","ruler",14,53,2956,"
Metal Ruler","list4"
9.57638333333333,"chair_plastic","chair",15,53,2383,"
Chair","list4"
9.57638333333333,"pot_clay","pot",16,53,3555,"Pot","list4"
9.57638333333333,"vase_wood","vase",17,53,2876,"
Vase","list4"
9.57638333333333,"table_metal","table",18,53,2979,"
Table","list4"
9.57638333333333,"ball_wood","ball",19,53,2054,"
Ball","list4"
2.48023333333333,"Margaret","bot_check",1,54,0,"Margaret","list4"
2.48023333333333,"bowl_wood","bowl",3,54,8053,"Bowl","list4"
2.48023333333333,"pot_clay","pot",4,54,6628,"Planter","list4"
2.48023333333333,"spoon_plastic","spoon",5,54,5550,"Spoon","list4"
2.48023333333333,"door_steel","door",6,54,4229,"Door","list4"
2.48023333333333,"boots_canvas","boots",7,54,4033,"Shoe","list4"
2.48023333333333,"vase_wood","vase",8,54,4308,"Vase","list4"
2.48023333333333,"cup_plastic","cup",9,54,3898,"Cup","list4"
2.48023333333333,"plate_paper","plate",10,54,4522,"Plate","list4"
2.48023333333333,"box_leather","box",11,54,12093,"Ottoman","list4"
2.48023333333333,"jacket_canvas","jacket",12,54,3892,"jacket","list4"
2.48023333333333,"bottle_metal","bottle",13,54,9990,"Bottle","list4"
2.48023333333333,"chair_plastic","chair",14,54,3921,"Chair","list4"
2.48023333333333,"bag_plastic","bag",15,54,3460,"Bag","list4"
2.48023333333333,"table_metal","table",16,54,4144,"Table","list4"
2.48023333333333,"ruler_metal","ruler",17,54,4046,"Ruler","list4"
2.48023333333333,"pitcher_plastic","pitcher",18,54,4509,"Pitcher","list4"
2.48023333333333,"ball_wood","ball",19,54,12419,"Ball","list4"
1.95861666666667,"Barbara","bot_check",1,55,0,"Barbara","list4"
1.95861666666667,"bowl_wood","bowl",3,55,4530,"bowl","list4"
1.95861666666667,"ball_wood","ball",4,55,8658,"ball","list4"
1.95861666666667,"bottle_metal","bottle",5,55,6819,"container","list4"
1.95861666666667,"table_metal","table",6,55,5478,"table","list4"
1.95861666666667,"pot_clay","pot",7,55,3523,"pot","list4"
1.95861666666667,"chair_plastic","chair",8,55,3947,"chair","list4"
1.95861666666667,"jacket_canvas","jacket",9,55,6232,"shirt","list4"
1.95861666666667,"plate_paper","plate",10,55,5668,"plate","list4"
1.95861666666667,"box_leather","box",11,55,7827,"footstool","list4"
1.95861666666667,"door_steel","door",12,55,3503,"door","list4"
1.95861666666667,"bag_plastic","bag",13,55,3393,"bag","list4"
1.95861666666667,"pitcher_plastic","pitcher",14,55,5727,"pitcher","list4"
1.95861666666667,"vase_wood","vase",15,55,3665,"vase","list4"
1.95861666666667,"ruler_metal","ruler",16,55,3553,"ruler","list4"
1.95861666666667,"spoon_plastic","spoon",17,55,4277,"spoon","list4"
1.95861666666667,"boots_canvas","boots",18,55,3926,"boot","list4"
1.95861666666667,"cup_plastic","cup",19,55,4649,"cup","list4"
4.74821666666667,"Linda","bot_check",1,56,0,"linda","list4"
4.74821666666667,"pitcher_plastic","pitcher",3,56,27066,"sugar bowl","list4"
4.74821666666667,"plate_paper","plate",4,56,22381,"
 transparent background paper plate ","list4"
4.74821666666667,"box_leather","box",5,56,20954,"leather pouch","list4"
4.74821666666667,"ball_wood","ball",6,56,14635,"planet","list4"
4.74821666666667,"table_metal","table",7,56,16376,"table","list4"
4.74821666666667,"boots_canvas","boots",8,56,10327,"leather shoe","list4"
4.74821666666667,"cup_plastic","cup",9,56,27859,"water glass","list4"
4.74821666666667,"chair_plastic","chair",10,56,8362,"chair","list4"
4.74821666666667,"bowl_wood","bowl",11,56,6678,"bowl","list4"
4.74821666666667,"vase_wood","vase",12,56,6280,"flower pot","list4"
4.74821666666667,"pot_clay","pot",13,56,20939,"earthenware","list4"
4.74821666666667,"door_steel","door",14,56,14406,"home door","list4"
4.74821666666667,"ruler_metal","ruler",15,56,8539,"steel scale","list4"
4.74821666666667,"jacket_canvas","jacket",16,56,5484,"shirt","list4"
4.74821666666667,"spoon_plastic","spoon",17,56,7090,"spoon","list4"
4.74821666666667,"bag_plastic","bag",18,56,21738,"carry bag","list4"
4.74821666666667,"bottle_metal","bottle",19,56,9549,"water bottle","list4"
1.44153333333333,"Jessica","bot_check",1,57,0,"Jessica","list4"
1.44153333333333,"cup_plastic","cup",3,57,2845,"cup","list4"
1.44153333333333,"ruler_metal","ruler",4,57,3261,"ruler","list4"
1.44153333333333,"door_steel","door",5,57,2025,"door","list4"
1.44153333333333,"bottle_metal","bottle",6,57,4784,"bottle","list4"
1.44153333333333,"chair_plastic","chair",7,57,4347,"chair","list4"
1.44153333333333,"boots_canvas","boots",8,57,2812,"shoe","list4"
1.44153333333333,"bowl_wood","bowl",9,57,2143,"bowl","list4"
1.44153333333333,"box_leather","box",10,57,4268,"stool","list4"
1.44153333333333,"pitcher_plastic","pitcher",11,57,4773,"pitcher","list4"
1.44153333333333,"pot_clay","pot",12,57,2715,"pot","list4"
1.44153333333333,"table_metal","table",13,57,2344,"table","list4"
1.44153333333333,"plate_paper","plate",14,57,2170,"plate","list4"
1.44153333333333,"spoon_plastic","spoon",15,57,4569,"
spoon","list4"
1.44153333333333,"ball_wood","ball",16,57,3567,"ball","list4"
1.44153333333333,"bag_plastic","bag",17,57,6301,"bag","list4"
1.44153333333333,"vase_wood","vase",18,57,5695,"vase","list4"
1.44153333333333,"jacket_canvas","jacket",19,57,3134,"jacket","list4"
1.75371666666667,"Elizabeth","bot_check",1,58,0,"Elizabeth","list4"
1.75371666666667,"pitcher_plastic","pitcher",3,58,4177,"pitcher","list4"
1.75371666666667,"cup_plastic","cup",4,58,5798,"plastic cup","list4"
1.75371666666667,"plate_paper","plate",5,58,4072,"paper plate","list4"
1.75371666666667,"vase_wood","vase",6,58,3521,"vase","list4"
1.75371666666667,"box_leather","box",7,58,4056,"ottoman","list4"
1.75371666666667,"table_metal","table",8,58,4512,"table","list4"
1.75371666666667,"jacket_canvas","jacket",9,58,4024,"jacket","list4"
1.75371666666667,"pot_clay","pot",10,58,4865,"flower pot","list4"
1.75371666666667,"bottle_metal","bottle",11,58,4784,"water bottle","list4"
1.75371666666667,"bowl_wood","bowl",12,58,5080,"wooden bowl","list4"
1.75371666666667,"boots_canvas","boots",13,58,3712,"boot","list4"
1.75371666666667,"spoon_plastic","spoon",14,58,5881,"plastic spoon","list4"
1.75371666666667,"door_steel","door",15,58,4024,"door","list4"
1.75371666666667,"ruler_metal","ruler",16,58,4312,"ruler","list4"
1.75371666666667,"ball_wood","ball",17,58,4440,"wooden ball","list4"
1.75371666666667,"bag_plastic","bag",18,58,4968,"plastic bag","list4"
1.75371666666667,"chair_plastic","chair",19,58,3921,"chair","list4"
2.11285,"Patricia","bot_check",1,59,0,"Patricia","list4"
2.11285,"table_metal","table",3,59,7791,"Desk","list4"
2.11285,"bag_plastic","bag",4,59,5848,"Plastic bag","list4"
2.11285,"boots_canvas","boots",5,59,4064,"Boot","list4"
2.11285,"ruler_metal","ruler",6,59,3527,"ruler","list4"
2.11285,"cup_plastic","cup",7,59,4657,"plastic cup","list4"
2.11285,"chair_plastic","chair",8,59,3208,"chair","list4"
2.11285,"box_leather","box",9,59,10479,"ottoman","list4"
2.11285,"plate_paper","plate",10,59,3863,"paper plate","list4"
2.11285,"vase_wood","vase",11,59,8095,"wooden vase","list4"
2.11285,"jacket_canvas","jacket",12,59,4976,"jacket","list4"
2.11285,"door_steel","door",13,59,2184,"
door","list4"
2.11285,"bowl_wood","bowl",14,59,3576,"
wooden bowl","list4"
2.11285,"ball_wood","ball",15,59,5640,"
wooden sphere","list4"
2.11285,"bottle_metal","bottle",16,59,13040,"aluminium water bottle","list4"
2.11285,"spoon_plastic","spoon",17,59,4632,"
plastic spoon","list4"
2.11285,"pot_clay","pot",18,59,3674,"
clay pot","list4"
2.11285,"pitcher_plastic","pitcher",19,59,2784,"
water pitcher","list4"
1.48501666666667,"Linda","bot_check",1,60,0,"Linda","list5"
1.48501666666667,"cup_metal","cup",3,60,5801,"cup","list5"
1.48501666666667,"ball_wool","ball",4,60,3320,"
lint","list5"
1.48501666666667,"ruler_glass","ruler",5,60,1680,"
ruler","list5"
1.48501666666667,"spoon_metal","spoon",6,60,1704,"
spoon","list5"
1.48501666666667,"door_glass","door",7,60,5712,"mirror","list5"
1.48501666666667,"boots_rubber","boots",8,60,1536,"
boot","list5"
1.48501666666667,"box_wood","box",9,60,7391,"jererly box","list5"
1.48501666666667,"chair_metal","chair",10,60,1631,"
chair","list5"
1.48501666666667,"pot_metal","pot",11,60,2167,"
bucket","list5"
1.48501666666667,"table_glass","table",12,60,2208,"
shelf","list5"
1.48501666666667,"bowl_glass","bowl",13,60,2327,"
bowl","list5"
1.48501666666667,"bag_canvas","bag",14,60,4199,"
fabric bag","list5"
1.48501666666667,"jacket_leather","jacket",15,60,2636,"
leather jacket","list5"
1.48501666666667,"bottle_plastic","bottle",16,60,3968,"
plastic bottle","list5"
1.48501666666667,"pitcher_porcelain","pitcher",17,60,2568,"
pitcher","list5"
1.48501666666667,"vase_ceramic","vase",18,60,2200,"
vase","list5"
1.48501666666667,"plate_plastic","plate",19,60,3232,"
plastic plate","list5"
1.73578333333333,"Mary","bot_check",1,61,0,"Mary","list5"
1.73578333333333,"bottle_plastic","bottle",3,61,7136,"Bottle","list5"
1.73578333333333,"door_glass","door",4,61,2816,"Door","list5"
1.73578333333333,"vase_ceramic","vase",5,61,3912,"Vase","list5"
1.73578333333333,"pot_metal","pot",6,61,3304,"Bucket","list5"
1.73578333333333,"box_wood","box",7,61,3272,"Box","list5"
1.73578333333333,"cup_metal","cup",8,61,5265,"Mug","list5"
1.73578333333333,"table_glass","table",9,61,3776,"Table","list5"
1.73578333333333,"spoon_metal","spoon",10,61,3136,"Spoon","list5"
1.73578333333333,"bowl_glass","bowl",11,61,4352,"Bowl","list5"
1.73578333333333,"boots_rubber","boots",12,61,3136,"Boot","list5"
1.73578333333333,"pitcher_porcelain","pitcher",13,61,3808,"Pitcher","list5"
1.73578333333333,"jacket_leather","jacket",14,61,3080,"Jacket","list5"
1.73578333333333,"plate_plastic","plate",15,61,4480,"Plate","list5"
1.73578333333333,"ball_wool","ball",16,61,4992,"Ball","list5"
1.73578333333333,"chair_metal","chair",17,61,2679,"Chair","list5"
1.73578333333333,"ruler_glass","ruler",18,61,2793,"Ruler","list5"
1.73578333333333,"bag_canvas","bag",19,61,4280,"Tote","list5"
2.04996666666667,"Susan","bot_check",1,62,0,"Susan","list5"
2.04996666666667,"bowl_glass","bowl",3,62,4266,"glass bowl","list5"
2.04996666666667,"box_wood","box",4,62,7451,"wooden box","list5"
2.04996666666667,"pitcher_porcelain","pitcher",5,62,7216,"ceramic pitcher","list5"
2.04996666666667,"boots_rubber","boots",6,62,4699,"boot","list5"
2.04996666666667,"bottle_plastic","bottle",7,62,4806,"plastic bottle","list5"
2.04996666666667,"bag_canvas","bag",8,62,6078,"tote bag","list5"
2.04996666666667,"chair_metal","chair",9,62,5534,"metal chair","list5"
2.04996666666667,"door_glass","door",10,62,5772,"door","list5"
2.04996666666667,"plate_plastic","plate",11,62,4725,"plastic plate","list5"
2.04996666666667,"vase_ceramic","vase",12,62,7556,"ceramic vase","list5"
2.04996666666667,"spoon_metal","spoon",13,62,3142,"spoon","list5"
2.04996666666667,"pot_metal","pot",14,62,4177,"metal bucket","list5"
2.04996666666667,"jacket_leather","jacket",15,62,3190,"leather jacket","list5"
2.04996666666667,"table_glass","table",16,62,3941,"glass table","list5"
2.04996666666667,"ruler_glass","ruler",17,62,2873,"ruler","list5"
2.04996666666667,"ball_wool","ball",18,62,6887,"wool ball","list5"
2.04996666666667,"cup_metal","cup",19,62,3977,"metal cup","list5"
2.99491666666667,"Jennifer","bot_check",1,63,0,"Jennifer","list5"
2.99491666666667,"bag_canvas","bag",3,63,5699,"Bag","list5"
2.99491666666667,"ruler_glass","ruler",4,63,3386,"Ruler","list5"
2.99491666666667,"pot_metal","pot",5,63,3373,"Bucket","list5"
2.99491666666667,"jacket_leather","jacket",6,63,3585,"Jacket","list5"
2.99491666666667,"table_glass","table",7,63,4855,"Table?","list5"
2.99491666666667,"bottle_plastic","bottle",8,63,5752,"Water bottle","list5"
2.99491666666667,"vase_ceramic","vase",9,63,89026,"Vase","list5"
2.99491666666667,"spoon_metal","spoon",10,63,3573,"Spoon","list5"
2.99491666666667,"boots_rubber","boots",11,63,3543,"Boot","list5"
2.99491666666667,"pitcher_porcelain","pitcher",12,63,6359,"Glass?","list5"
2.99491666666667,"door_glass","door",13,63,3432,"Door","list5"
2.99491666666667,"ball_wool","ball",14,63,3680,"Wool","list5"
2.99491666666667,"cup_metal","cup",15,63,3680,"Cup","list5"
2.99491666666667,"bowl_glass","bowl",16,63,3728,"Bowl","list5"
2.99491666666667,"plate_plastic","plate",17,63,3168,"Plate","list5"
2.99491666666667,"box_wood","box",18,63,6512,"Box","list5"
2.99491666666667,"chair_metal","chair",19,63,4080,"Chair","list5"
3.14345,"Patricia","bot_check",1,64,0,"Patricia","list5"
3.14345,"ball_wool","ball",3,64,10989,"Cookie","list5"
3.14345,"jacket_leather","jacket",4,64,6943,"Jacket","list5"
3.14345,"bowl_glass","bowl",5,64,6225,"Bowl","list5"
3.14345,"ruler_glass","ruler",6,64,6170,"Ruler","list5"
3.14345,"plate_plastic","plate",7,64,6069,"Plate","list5"
3.14345,"table_glass","table",8,64,17478,"Table","list5"
3.14345,"pot_metal","pot",9,64,5717,"Pail","list5"
3.14345,"spoon_metal","spoon",10,64,7550,"Spoon","list5"
3.14345,"bottle_plastic","bottle",11,64,6132,"Bottle","list5"
3.14345,"door_glass","door",12,64,8018,"Door","list5"
3.14345,"bag_canvas","bag",13,64,9360,"Tote","list5"
3.14345,"boots_rubber","boots",14,64,6502,"Boot","list5"
3.14345,"pitcher_porcelain","pitcher",15,64,5920,"Pitcher","list5"
3.14345,"vase_ceramic","vase",16,64,5871,"Vase","list5"
3.14345,"box_wood","box",17,64,5920,"Box","list5"
3.14345,"cup_metal","cup",18,64,6408,"Mug","list5"
3.14345,"chair_metal","chair",19,64,5719,"Chair","list5"
2.71296666666667,"Jessica","bot_check",1,65,0,"Jessica","list5"
2.71296666666667,"chair_metal","chair",3,65,5424,"chair","list5"
2.71296666666667,"bag_canvas","bag",4,65,5719,"tote bag","list5"
2.71296666666667,"pot_metal","pot",5,65,5559,"bucket","list5"
2.71296666666667,"bowl_glass","bowl",6,65,4348,"bowl","list5"
2.71296666666667,"table_glass","table",7,65,10048,"stool","list5"
2.71296666666667,"jacket_leather","jacket",8,65,4397,"coat","list5"
2.71296666666667,"vase_ceramic","vase",9,65,3556,"vase","list5"
2.71296666666667,"boots_rubber","boots",10,65,4282,"boot","list5"
2.71296666666667,"bottle_plastic","bottle",11,65,5648,"water bottle","list5"
2.71296666666667,"plate_plastic","plate",12,65,5113,"plate","list5"
2.71296666666667,"pitcher_porcelain","pitcher",13,65,5732,"jug","list5"
2.71296666666667,"ball_wool","ball",14,65,13406,"Brillo pad","list5"
2.71296666666667,"ruler_glass","ruler",15,65,6594,"ruler","list5"
2.71296666666667,"spoon_metal","spoon",16,65,4365,"spoon","list5"
2.71296666666667,"cup_metal","cup",17,65,3935,"cup","list5"
2.71296666666667,"box_wood","box",18,65,5271,"wooden box","list5"
2.71296666666667,"door_glass","door",19,65,7068,"door","list5"
3.26708333333333,"Barbara","bot_check",1,66,0,"Barbara","list5"
3.26708333333333,"boots_rubber","boots",3,66,2579,"boot","list5"
3.26708333333333,"ball_wool","ball",4,66,7229,"
scrub pad","list5"
3.26708333333333,"cup_metal","cup",5,66,2909,"
cup","list5"
3.26708333333333,"jacket_leather","jacket",6,66,24413,"
jacket","list5"
3.26708333333333,"pot_metal","pot",7,66,5771,"bucket","list5"
3.26708333333333,"ruler_glass","ruler",8,66,2343,"
ruler","list5"
3.26708333333333,"table_glass","table",9,66,2830,"
table","list5"
3.26708333333333,"box_wood","box",10,66,6794,"
wooden chest","list5"
3.26708333333333,"spoon_metal","spoon",11,66,2109,"
spoon","list5"
3.26708333333333,"pitcher_porcelain","pitcher",12,66,2957,"
pitcher","list5"
3.26708333333333,"bag_canvas","bag",13,66,8739,"
hoobo bag","list5"
3.26708333333333,"chair_metal","chair",14,66,9638,"
tin chair","list5"
3.26708333333333,"bottle_plastic","bottle",15,66,5506,"
plastic bottle","list5"
3.26708333333333,"bowl_glass","bowl",16,66,3323,"
bowl","list5"
3.26708333333333,"door_glass","door",17,66,1982,"
door","list5"
3.26708333333333,"vase_ceramic","vase",18,66,2385,"
vase","list5"
3.26708333333333,"plate_plastic","plate",19,66,2446,"
palte","list5"
5.2726,"Margaret","bot_check",1,67,0,"Margaret","list5"
5.2726,"box_wood","box",3,67,29116,"box","list5"
5.2726,"pitcher_porcelain","pitcher",4,67,11997,"mug","list5"
5.2726,"vase_ceramic","vase",5,67,17738,"vase","list5"
5.2726,"plate_plastic","plate",6,67,11625,"plate","list5"
5.2726,"door_glass","door",7,67,14141,"dour","list5"
5.2726,"pot_metal","pot",8,67,20843,"glass","list5"
5.2726,"chair_metal","chair",9,67,6261,"chair","list5"
5.2726,"bowl_glass","bowl",10,67,7519,"cup","list5"
5.2726,"bag_canvas","bag",11,67,6746,"bag","list5"
5.2726,"bottle_plastic","bottle",12,67,12514,"battle","list5"
5.2726,"jacket_leather","jacket",13,67,11196,"shirt","list5"
5.2726,"boots_rubber","boots",14,67,12183,"shoe","list5"
5.2726,"table_glass","table",15,67,13920,"glass","list5"
