gameid, time, roundNum, trialType, extra, clickedObjName, clickedObjCondition, clickedObjTargetStatus, clickedObjSpeakerLocs, clickedObjListenerLocs, alt1Name, alt1Condition, alt1TargetStatus, alt1SpeakerLocs, alt1ListenerLocs, alt2Name, alt2Condition, alt2TargetStatus, alt2SpeakerLocs, alt2ListenerLocs, alt3Name, alt3Condition, alt3TargetStatus, alt3SpeakerLocs, alt3ListenerLocs
8638-a,1592949957064,12,clickedObj,,vase_wood_brown_original,filler_material,target,4,2,bowl_metal_green,filler,distractor,2,3,door_wood_yellow,filler,competitor,1,1,bowl_metal_green,filler,distractor,3,4
8638-a,1592949970357,13,clickedObj,,plate_plastic_blue_original,low_difficulty,target,3,3,plate_paper_white_original,difficulty_distractor,distractor,4,2,plate_paper_white_original,difficulty_distractor,distractor,1,4,plate_paper_blue,difficulty_distractor,distractor,2,1
8638-a,1592949988984,14,clickedObj,,ruler_wood_blue,filler_material,target,1,2,bowl_metal_silver_original,filler,distractor,3,1,bowl_metal_silver_original,filler,distractor,4,3,box_wood_green,filler,competitor,2,4
8638-a,1592950001721,15,clickedObj,,chair_metal_purple,high_difficulty,target,3,1,chair_metal_green,difficulty_distractor,distractor,4,2,chair_plastic_green,difficulty_distractor,distractor,1,3,chair_plastic_green,difficulty_distractor,distractor,2,4
8638-a,1592950012230,16,clickedObj,,table_metal_blue,high_difficulty,target,4,1,table_wood_green,difficulty_distractor,distractor,3,3,table_wood_green,difficulty_distractor,distractor,1,2,table_metal_green,difficulty_distractor,distractor,2,4
8638-a,1592950024255,17,clickedObj,,box_cardboard_green,filler_none,target,4,1,vase_glass_clear_original,filler,distractor,3,4,door_steel_silver_original,filler,competitor,2,2,vase_glass_clear_original,filler,distractor,1,3
8638-a,1592950048845,18,clickedObj,,bottle_glass_green,low_difficulty,target,3,4,bottle_plastic_blue,difficulty_distractor,distractor,4,3,bottle_plastic_blue,difficulty_distractor,distractor,1,1,bottle_plastic_green,difficulty_distractor,distractor,2,2
8638-a,1592950059164,19,clickedObj,,bowl_glass_blue,filler_both,target,3,4,vase_glass_blue,filler,competitor,2,2,ball_plastic_red,filler,distractor,4,3,ball_plastic_red,filler,distractor,1,1
8638-a,1592950076372,20,clickedObj,,pitcher_metal_blue,low_difficulty,target,2,1,pitcher_glass_clear_original,difficulty_distractor,distractor,1,4,pitcher_glass_blue,difficulty_distractor,distractor,4,3,pitcher_glass_clear_original,difficulty_distractor,distractor,3,2
8638-a,1592950089657,21,clickedObj,,jacket_denim_purple,low_difficulty,target,1,4,jacket_leather_black_original,difficulty_distractor,distractor,4,1,jacket_leather_purple,difficulty_distractor,distractor,3,2,jacket_leather_black_original,difficulty_distractor,distractor,2,3
8638-a,1592950101326,22,clickedObj,,table_metal_blue,low_difficulty,target,4,4,table_wood_blue,difficulty_distractor,distractor,2,2,table_wood_green,difficulty_distractor,distractor,1,3,table_wood_green,difficulty_distractor,distractor,3,1
8638-a,1592950115795,23,clickedObj,,table_metal_silver_original,high_difficulty,target,4,2,table_metal_blue,difficulty_distractor,distractor,3,3,table_wood_blue,difficulty_distractor,distractor,2,1,table_wood_blue,difficulty_distractor,distractor,1,4
8638-a,1592950124955,24,clickedObj,,box_wood_blue,filler_color,target,2,4,bowl_metal_green,filler,distractor,4,3,vase_glass_blue,filler,competitor,3,2,bowl_metal_green,filler,distractor,1,1
8638-a,1592950133748,25,clickedObj,,bowl_metal_blue,filler_both,target,4,2,ball_plastic_red,filler,distractor,3,1,ball_plastic_red,filler,distractor,2,4,ruler_metal_blue,filler,competitor,1,3
8638-a,1592950143282,26,clickedObj,,door_wood_brown_original,filler_color,target,2,3,vase_glass_blue,filler,distractor,4,4,bag_paper_brown_original,filler,competitor,3,1,vase_glass_blue,filler,distractor,1,2
8638-a,1592950156114,27,clickedObj,,cup_plastic_green,low_difficulty,target,2,4,cup_metal_silver_original,difficulty_distractor,distractor,4,2,cup_metal_silver_original,difficulty_distractor,distractor,3,1,cup_metal_green,difficulty_distractor,distractor,1,3
8638-a,1592950164895,28,clickedObj,,ruler_metal_green,filler_both,target,4,2,bowl_metal_green,filler,competitor,3,1,door_steel_silver_original,filler,distractor,2,3,door_steel_silver_original,filler,distractor,1,4
8638-a,1592950175212,29,clickedObj,,bag_plastic_green,filler_color,target,3,2,vase_glass_clear_original,filler,distractor,1,1,ruler_wood_green,filler,competitor,2,3,vase_glass_clear_original,filler,distractor,4,4
8638-a,1592950183797,30,clickedObj,,table_metal_green,high_difficulty,target,2,3,table_wood_blue,difficulty_distractor,distractor,3,4,table_wood_blue,difficulty_distractor,distractor,1,2,table_metal_blue,difficulty_distractor,distractor,4,1
8638-a,1592950193855,31,clickedObj,,bowl_glass_green,filler_material,target,2,4,vase_glass_blue,filler,competitor,4,2,door_steel_yellow,filler,distractor,1,1,door_steel_yellow,filler,distractor,3,3
8638-a,1592950203085,32,clickedObj,,vase_wood_blue,filler_material,target,3,1,ball_plastic_red,filler,distractor,2,3,ball_plastic_red,filler,distractor,4,2,door_wood_yellow,filler,competitor,1,4
