gameid	 time	 roundNum	 trialType	 extra	 clickedObjName	 clickedObjCondition	 clickedObjTargetStatus	 clickedObjSpeakerLocs	 clickedObjListenerLocs	 alt1Name	 alt1Condition	 alt1TargetStatus	 alt1SpeakerLocs	 alt1ListenerLocs	 alt2Name	 alt2Condition	 alt2TargetStatus	 alt2SpeakerLocs	 alt2ListenerLocs	 alt3Name	 alt3Condition	 alt3TargetStatus	 alt3SpeakerLocs	 alt3ListenerLocs	numMessages	numSMessages	numLMessages	speakerMessages	listenerMessages	messageTimeStamps
3231-a	1592922389344	31	clickedObj		jacket_denim_purple	low_difficulty	target	2	2	jacket_leather_black_original	difficulty_distractor	distractor	1	3	jacket_leather_purple	difficulty_distractor	distractor	4	1	jacket_leather_black_original	difficulty_distractor	distractor	3	4	1	1	0	a purple denim shirt		1592922387292
3231-a	1592922396892	32	clickedObj		table_metal_green	high_difficulty	target	4	1	table_wood_blue	difficulty_distractor	distractor	1	4	table_metal_blue	difficulty_distractor	distractor	2	3	table_wood_blue	difficulty_distractor	distractor	3	2	1	1	0	a green table		1592922393958
5639-3	1592922021819	1	clickedObj		boot_leather_green	high_difficulty	target	1	2	boot_leather_black_original	difficulty_distractor	distractor	4	1	boot_rubber_black_original	difficulty_distractor	distractor	2	4	boot_rubber_black_original	difficulty_distractor	distractor	3	3	3	2	1	hi___combat boot	hello	1592922003585___1592922006751___1592922016172
5639-3	1592922029301	2	clickedObj		vase_wood_brown_original	filler_material	target	3	3	box_cardboard_blue	filler	distractor	4	1	door_wood_red	filler	competitor	2	2	box_cardboard_blue	filler	distractor	1	4	1	1	0	vase		1592922027350
5639-3	1592922040115	3	clickedObj		cup_plastic_green	low_difficulty	target	3	2	cup_metal_silver_original	difficulty_distractor	distractor	4	4	cup_metal_silver_original	difficulty_distractor	distractor	2	3	cup_metal_green	difficulty_distractor	distractor	1	1	1	1	0	solo cup		1592922037929
5639-3	1592922054206	4	clickedObj		ball_plastic_blue_original	filler_none	target	3	1	bowl_metal_silver_original	filler	distractor	2	4	vase_glass_clear_original	filler	competitor	4	2	bowl_metal_silver_original	filler	distractor	1	3	1	1	0	blue ball		1592922048705
5639-3	1592922075874	5	clickedObj		table_metal_silver_original	high_difficulty	target	4	4	table_metal_green	difficulty_distractor	distractor	3	2	table_wood_green	difficulty_distractor	distractor	2	3	table_wood_green	difficulty_distractor	distractor	1	1	3	2	1	folding table___gray	color?	1592922063123___1592922070587___1592922074521
5639-3	1592922106967	6	clickedObj		plate_paper_blue	low_difficulty	target	1	3	plate_plastic_blue_original	difficulty_distractor	distractor	4	1	plate_plastic_green	difficulty_distractor	distractor	3	4	plate_plastic_green	difficulty_distractor	distractor	2	2	3	2	1	light blue plate___it looks like paper	paper or plastic?	1592922084907___1592922098618___1592922105024
5639-3	1592922113849	7	clickedObj		vase_wood_blue	filler_material	target	2	1	ruler_metal_silver_original	filler	distractor	1	4	box_wood_green	filler	competitor	3	2	ruler_metal_silver_original	filler	distractor	4	3	1	1	0	vase		1592922112673
5639-3	1592922123008	8	clickedObj		ball_metal_green	filler_none	target	2	2	bowl_glass_clear_original	filler	distractor	1	1	bag_paper_brown_original	filler	competitor	4	3	bowl_glass_clear_original	filler	distractor	3	4	1	1	0	green ball		1592922121532
5639-3	1592922132568	9	clickedObj		ball_metal_silver_original	filler_both	target	4	2	bag_paper_blue	filler	distractor	1	3	ruler_metal_silver_original	filler	competitor	3	1	bag_paper_blue	filler	distractor	2	4	1	1	0	gray ball		1592922131218
5639-3	1592922140802	10	clickedObj		table_metal_blue	high_difficulty	target	1	3	table_wood_green	difficulty_distractor	distractor	4	4	table_metal_green	difficulty_distractor	distractor	3	1	table_wood_green	difficulty_distractor	distractor	2	2	1	1	0	blue folding table		1592922139123
5639-3	1592922151970	11	clickedObj		ruler_metal_green	filler_both	target	3	2	bowl_metal_green	filler	competitor	1	3	door_wood_red	filler	distractor	2	1	door_wood_red	filler	distractor	4	4	1	1	0	ruler		1592922150428
5639-3	1592922169173	12	clickedObj		table_metal_green	high_difficulty	target	3	4	table_metal_blue	difficulty_distractor	distractor	4	1	table_wood_blue	difficulty_distractor	distractor	1	3	table_wood_blue	difficulty_distractor	distractor	2	2	1	1	0	greenish folding table		1592922165198
5639-3	1592922184723	13	clickedObj		jacket_denim_purple	low_difficulty	target	4	1	jacket_leather_black_original	difficulty_distractor	distractor	1	2	jacket_leather_purple	difficulty_distractor	distractor	3	4	jacket_leather_black_original	difficulty_distractor	distractor	2	3	1	1	0	purple denim jacket		1592922180150
5639-3	1592922195779	14	clickedObj		bowl_glass_green	filler_material	target	2	1	bag_paper_brown_original	filler	distractor	3	3	vase_glass_clear_original	filler	competitor	4	2	bag_paper_brown_original	filler	distractor	1	4	1	1	0	green glass bowl		1592922194456
5639-3	1592922204694	15	clickedObj		table_metal_blue	low_difficulty	target	2	1	table_wood_brown_original	difficulty_distractor	distractor	4	3	table_wood_blue	difficulty_distractor	distractor	3	2	table_wood_brown_original	difficulty_distractor	distractor	1	4	1	1	0	blue folding table		1592922203022
5639-3	1592922214919	16	clickedObj		bowl_glass_blue	filler_both	target	3	1	door_steel_silver_original	filler	distractor	1	3	door_steel_silver_original	filler	distractor	2	4	vase_glass_blue	filler	competitor	4	2	1	1	0	blue glass bowl		1592922212870
5639-3	1592922224291	17	clickedObj		bowl_metal_blue	filler_both	target	4	4	box_wood_brown_original	filler	distractor	1	2	box_wood_brown_original	filler	distractor	2	1	ruler_metal_blue	filler	competitor	3	3	1	1	0	blue metal bowl		1592922222751
5639-3	1592922232941	18	clickedObj		box_wood_blue	filler_color	target	3	1	bowl_glass_clear_original	filler	distractor	4	4	ruler_metal_blue	filler	competitor	2	3	bowl_glass_clear_original	filler	distractor	1	2	1	1	0	blue wood chest		1592922231307
5639-3	1592922241415	19	clickedObj		bag_plastic_green	filler_color	target	1	3	vase_wood_green	filler	competitor	3	4	ruler_metal_blue	filler	distractor	2	2	ruler_metal_blue	filler	distractor	4	1	1	1	0	green bag		1592922240076
5639-3	1592922255202	20	clickedObj		bottle_plastic_green	low_difficulty	target	3	1	bottle_glass_green	difficulty_distractor	distractor	4	4	bottle_glass_blue	difficulty_distractor	distractor	2	3	bottle_glass_blue	difficulty_distractor	distractor	1	2	1	1	0	green plastic bottle		1592922253250
5639-3	1592922263593	21	clickedObj		bottle_glass_green	low_difficulty	target	4	2	bottle_plastic_clear_original	difficulty_distractor	distractor	1	1	bottle_plastic_clear_original	difficulty_distractor	distractor	2	4	bottle_plastic_green	difficulty_distractor	distractor	3	3	1	1	0	green glass bottle		1592922262162
5639-3	1592922277451	22	clickedObj		chair_metal_green	high_difficulty	target	2	4	chair_plastic_purple	difficulty_distractor	distractor	3	1	chair_plastic_purple	difficulty_distractor	distractor	4	3	chair_metal_purple	difficulty_distractor	distractor	1	2	1	1	0	green metal chair		1592922275130
5639-3	1592922287606	23	clickedObj		plate_paper_blue	high_difficulty	target	3	4	plate_paper_green	difficulty_distractor	distractor	2	2	plate_plastic_green	difficulty_distractor	distractor	1	1	plate_plastic_green	difficulty_distractor	distractor	4	3	1	1	0	blue paper plate		1592922285868
5639-3	1592922296901	24	clickedObj		ruler_wood_blue	filler_material	target	3	1	ball_metal_red	filler	distractor	2	4	ball_metal_red	filler	distractor	1	2	box_wood_green	filler	competitor	4	3	1	1	0	blue ruler		1592922295772
5639-3	1592922305314	25	clickedObj		door_steel_red	filler_none	target	4	4	vase_glass_clear_original	filler	distractor	3	2	bag_paper_brown_original	filler	competitor	2	3	vase_glass_clear_original	filler	distractor	1	1	1	1	0	red door		1592922303566
5639-3	1592922316817	26	clickedObj		pitcher_metal_blue	low_difficulty	target	3	4	pitcher_plastic_blue	difficulty_distractor	distractor	2	3	pitcher_plastic_green	difficulty_distractor	distractor	4	1	pitcher_plastic_green	difficulty_distractor	distractor	1	2	1	1	0	blue metal pitcher		1592922314696
5639-3	1592922326716	27	clickedObj		plate_plastic_blue_original	low_difficulty	target	4	1	plate_paper_green	difficulty_distractor	distractor	1	4	plate_paper_blue	difficulty_distractor	distractor	2	2	plate_paper_green	difficulty_distractor	distractor	3	3	1	1	0	blue plastic plate		1592922325204
5639-3	1592922337432	28	clickedObj		spoon_wood_green	high_difficulty	target	2	2	spoon_wood_blue	difficulty_distractor	distractor	3	3	spoon_plastic_blue	difficulty_distractor	distractor	4	4	spoon_plastic_blue	difficulty_distractor	distractor	1	1	1	1	0	green wooden spoon		1592922334880
5639-3	1592922346982	29	clickedObj		chair_metal_purple	high_difficulty	target	4	4	chair_wood_green	difficulty_distractor	distractor	1	2	chair_metal_green	difficulty_distractor	distractor	2	1	chair_wood_green	difficulty_distractor	distractor	3	3	1	1	0	purple metal chair		1592922345126
5639-3	1592922355701	30	clickedObj		box_cardboard_green	filler_none	target	3	2	ball_plastic_red	filler	distractor	2	3	ball_plastic_red	filler	distractor	1	4	bag_paper_brown_original	filler	competitor	4	1	1	1	0	green box		1592922354455
5639-3	1592922364578	31	clickedObj		door_wood_brown_original	filler_color	target	1	4	vase_glass_green	filler	distractor	2	3	bag_paper_brown_original	filler	competitor	4	1	vase_glass_green	filler	distractor	3	2	1	1	0	wood door		1592922362753
5639-3	1592922370577	32	clickedObj		bag_plastic_blue	filler_color	target	4	4	bowl_glass_clear_original	filler	distractor	2	1	bowl_glass_clear_original	filler	distractor	1	3	ruler_metal_blue	filler	competitor	3	2	1	1	0	blue bag		1592922369162
9304-4	1592922307124	1	clickedObj		door_wood_brown_original	filler_color	target	4	4	ball_metal_red	filler	distractor	2	3	ball_metal_red	filler	distractor	1	2	bag_paper_brown_original	filler	competitor	3	1	1	1	0	door		1592922304590
9304-4	1592922315190	2	clickedObj		bag_plastic_green	filler_color	target	2	4	vase_glass_blue	filler	distractor	1	2	bowl_metal_green	filler	competitor	3	3	vase_glass_blue	filler	distractor	4	1	1	1	0	plastic bag		1592922312790
9304-4	1592922325197	3	clickedObj		bag_plastic_blue	filler_color	target	3	4	box_wood_green	filler	distractor	2	2	ruler_metal_blue	filler	competitor	1	1	box_wood_green	filler	distractor	4	3	1	1	0	plastic bag		1592922323235
9304-4	1592922336947	4	clickedObj		pitcher_metal_blue	low_difficulty	target	2	2	pitcher_glass_blue	difficulty_distractor	distractor	4	4	pitcher_glass_green	difficulty_distractor	distractor	1	3	pitcher_glass_green	difficulty_distractor	distractor	3	1	1	1	0	shiny blue mettalic		1592922333587
9304-4	1592922347135	5	clickedObj		bottle_plastic_green	low_difficulty	target	4	2	bottle_glass_clear_original	difficulty_distractor	distractor	3	3	bottle_glass_clear_original	difficulty_distractor	distractor	1	1	bottle_glass_green	difficulty_distractor	distractor	2	4	1	1	0	green plastic		1592922344467
9304-4	1592922352729	6	clickedObj		table_metal_blue	high_difficulty	target	1	1	table_wood_green	difficulty_distractor	distractor	4	4	table_wood_green	difficulty_distractor	distractor	2	3	table_metal_green	difficulty_distractor	distractor	3	2	1	1	0	blue		1592922351027
9304-4	1592922358463	7	clickedObj		bowl_glass_blue	filler_both	target	3	2	ruler_wood_brown_original	filler	distractor	2	4	vase_glass_blue	filler	competitor	4	3	ruler_wood_brown_original	filler	distractor	1	1	1	1	0	bowl		1592922356611
9304-4	1592922374731	8	clickedObj		ball_metal_silver_original	filler_both	target	3	1	vase_glass_blue	filler	distractor	1	2	vase_glass_blue	filler	distractor	2	4	bowl_metal_silver_original	filler	competitor	4	3	1	1	0	small bowl		1592922366172
9304-4	1592922386918	9	clickedObj		cup_plastic_green	low_difficulty	target	4	4	cup_metal_green	difficulty_distractor	distractor	3	3	cup_metal_blue	difficulty_distractor	distractor	1	2	cup_metal_blue	difficulty_distractor	distractor	2	1	1	1	0	plastic green		1592922383910
9304-4	1592922394837	10	clickedObj		table_metal_blue	low_difficulty	target	2	4	table_wood_green	difficulty_distractor	distractor	3	1	table_wood_green	difficulty_distractor	distractor	1	2	table_wood_blue	difficulty_distractor	distractor	4	3	1	1	0	big blue		1592922392502
9304-4	1592922401879	11	clickedObj		vase_wood_blue	filler_material	target	2	3	door_steel_silver_original	filler	distractor	1	1	door_steel_silver_original	filler	distractor	3	4	box_wood_green	filler	competitor	4	2	1	1	0	blue		1592922399211
9304-4	1592922410034	12	clickedObj		bottle_glass_green	low_difficulty	target	3	2	bottle_plastic_clear_original	difficulty_distractor	distractor	4	1	bottle_plastic_clear_original	difficulty_distractor	distractor	2	3	bottle_plastic_green	difficulty_distractor	distractor	1	4	1	1	0	glass green		1592922408190
9304-4	1592922415690	13	clickedObj		ball_metal_green	filler_none	target	4	4	bag_plastic_white_original	filler	competitor	3	1	ruler_wood_brown_original	filler	distractor	2	3	ruler_wood_brown_original	filler	distractor	1	2	1	1	0	green		1592922413819
9304-4	1592922423011	14	clickedObj		vase_wood_brown_original	filler_material	target	2	3	ball_plastic_red	filler	distractor	4	2	box_wood_green	filler	competitor	3	4	ball_plastic_red	filler	distractor	1	1	1	1	0	brown		1592922421028
9304-4	1592922435729	15	clickedObj		jacket_denim_purple	low_difficulty	target	3	3	jacket_leather_green	difficulty_distractor	distractor	4	4	jacket_leather_purple	difficulty_distractor	distractor	2	1	jacket_leather_green	difficulty_distractor	distractor	1	2	1	1	0	purple jean		1592922432603
9304-4	1592922445500	16	clickedObj		box_wood_blue	filler_color	target	4	1	bowl_metal_silver_original	filler	distractor	1	3	vase_glass_blue	filler	competitor	3	2	bowl_metal_silver_original	filler	distractor	2	4	1	1	0	blue chest		1592922443548
9304-4	1592922451015	17	clickedObj		chair_metal_green	high_difficulty	target	4	2	chair_plastic_purple	difficulty_distractor	distractor	3	1	chair_metal_purple	difficulty_distractor	distractor	2	3	chair_plastic_purple	difficulty_distractor	distractor	1	4	1	1	0	green		1592922449297
9304-4	1592922455941	18	clickedObj		door_steel_red	filler_none	target	2	4	vase_glass_clear_original	filler	distractor	4	2	ruler_wood_brown_original	filler	competitor	1	3	vase_glass_clear_original	filler	distractor	3	1	1	1	0	red		1592922453834
9304-4	1592922461028	19	clickedObj		box_cardboard_green	filler_none	target	3	4	ruler_metal_blue	filler	distractor	1	2	door_steel_yellow	filler	competitor	2	3	ruler_metal_blue	filler	distractor	4	1	1	1	0	green		1592922459249
9304-4	1592922483618	20	clickedObj		spoon_wood_green	high_difficulty	target	1	4	spoon_wood_blue	difficulty_distractor	distractor	4	2	spoon_metal_blue	difficulty_distractor	distractor	2	1	spoon_metal_blue	difficulty_distractor	distractor	3	3	1	1	0	green		1592922464247
9304-4	1592922490500	21	clickedObj		bowl_metal_blue	filler_both	target	3	2	ruler_metal_blue	filler	competitor	1	3	box_cardboard_brown_original	filler	distractor	4	4	box_cardboard_brown_original	filler	distractor	2	1	1	1	0	bowl		1592922488691
9304-4	1592922495979	22	clickedObj		plate_paper_blue	high_difficulty	target	2	4	plate_plastic_green	difficulty_distractor	distractor	4	3	plate_plastic_green	difficulty_distractor	distractor	3	1	plate_paper_green	difficulty_distractor	distractor	1	2	1	1	0	blue		1592922494358
9304-4	1592922503214	23	clickedObj		table_metal_silver_original	high_difficulty	target	3	2	table_wood_green	difficulty_distractor	distractor	2	3	table_metal_green	difficulty_distractor	distractor	1	1	table_wood_green	difficulty_distractor	distractor	4	4	1	1	0	grey		1592922501747
9304-4	1592922508635	24	clickedObj		ruler_wood_blue	filler_material	target	4	1	bag_plastic_white_original	filler	distractor	3	4	vase_wood_green	filler	competitor	2	3	bag_plastic_white_original	filler	distractor	1	2	1	1	0	blue		1592922506639
9304-4	1592922514010	25	clickedObj		bowl_glass_green	filler_material	target	3	2	bag_paper_brown_original	filler	distractor	1	1	vase_glass_blue	filler	competitor	4	4	bag_paper_brown_original	filler	distractor	2	3	1	1	0	green		1592922511888
9304-4	1592922519055	26	clickedObj		chair_metal_purple	high_difficulty	target	2	2	chair_metal_green	difficulty_distractor	distractor	3	4	chair_wood_green	difficulty_distractor	distractor	1	1	chair_wood_green	difficulty_distractor	distractor	4	3	1	1	0	purple		1592922517738
9304-4	1592922524839	27	clickedObj		ball_plastic_blue_original	filler_none	target	1	4	box_wood_brown_original	filler	distractor	3	2	box_wood_brown_original	filler	distractor	2	3	bowl_glass_clear_original	filler	competitor	4	1	1	1	0	blue		1592922522160
9304-4	1592922529892	28	clickedObj		boot_leather_green	high_difficulty	target	3	3	boot_leather_brown	difficulty_distractor	distractor	1	1	boot_rubber_brown	difficulty_distractor	distractor	4	4	boot_rubber_brown	difficulty_distractor	distractor	2	2	1	1	0	green		1592922528071
9304-4	1592922548366	29	clickedObj		plate_plastic_blue_original	low_difficulty	target	2	3	plate_paper_white_original	difficulty_distractor	distractor	1	2	plate_paper_white_original	difficulty_distractor	distractor	3	4	plate_paper_blue	difficulty_distractor	distractor	4	1	1	1	0	dark blue		1592922546072
9304-4	1592922558074	30	clickedObj		ruler_metal_green	filler_both	target	2	1	box_cardboard_brown_original	filler	distractor	3	2	box_cardboard_brown_original	filler	distractor	1	3	bowl_metal_green	filler	competitor	4	4	1	1	0	green ruler		1592922554196
9304-4	1592922563656	31	clickedObj		table_metal_green	high_difficulty	target	1	1	table_wood_blue	difficulty_distractor	distractor	4	2	table_wood_blue	difficulty_distractor	distractor	2	4	table_metal_blue	difficulty_distractor	distractor	3	3	1	1	0	green		1592922561609
9304-4	1592922570708	32	clickedObj		plate_paper_blue	low_difficulty	target	4	4	plate_plastic_green	difficulty_distractor	distractor	3	3	plate_plastic_green	difficulty_distractor	distractor	2	1	plate_plastic_blue_original	difficulty_distractor	distractor	1	2	1	1	0	light blue		1592922568695
8411-d	1592922758082	1	clickedObj		ball_plastic_blue_original	filler_none	target	3	2	ruler_metal_silver_original	filler	competitor	1	4	bag_paper_brown_original	filler	distractor	2	3	bag_paper_brown_original	filler	distractor	4	1	1	1	0	blue ball		1592922756618
8411-d	1592922765247	2	clickedObj		ruler_metal_green	filler_both	target	3	1	bowl_metal_green	filler	competitor	4	2	vase_glass_clear_original	filler	distractor	1	3	vase_glass_clear_original	filler	distractor	2	4	1	1	0	green ruler		1592922763701
8411-d	1592922776236	3	clickedObj		pitcher_metal_blue	low_difficulty	target	3	4	pitcher_glass_clear_original	difficulty_distractor	distractor	4	3	pitcher_glass_clear_original	difficulty_distractor	distractor	2	1	pitcher_glass_blue	difficulty_distractor	distractor	1	2	1	1	0	blue metallic pitcher		1592922773308
8411-d	1592922784879	4	clickedObj		box_wood_blue	filler_color	target	2	3	bag_paper_blue	filler	competitor	1	4	ball_plastic_green	filler	distractor	4	1	ball_plastic_green	filler	distractor	3	2	1	1	0	blue box		1592922783016
8411-d	1592922792180	5	clickedObj		table_metal_blue	high_difficulty	target	2	2	table_metal_green	difficulty_distractor	distractor	3	4	table_wood_green	difficulty_distractor	distractor	1	1	table_wood_green	difficulty_distractor	distractor	4	3	1	1	0	blue table		1592922790881
8411-d	1592922799062	6	clickedObj		chair_metal_green	high_difficulty	target	2	3	chair_metal_purple	difficulty_distractor	distractor	1	2	chair_wood_purple	difficulty_distractor	distractor	3	1	chair_wood_purple	difficulty_distractor	distractor	4	4	1	1	0	green chair		1592922797726
8411-d	1592922811512	7	clickedObj		plate_paper_blue	low_difficulty	target	2	2	plate_plastic_blue_original	difficulty_distractor	distractor	1	3	plate_plastic_green	difficulty_distractor	distractor	3	1	plate_plastic_green	difficulty_distractor	distractor	4	4	1	1	0	blue paper looking plate		1592922809664
8411-d	1592922820980	8	clickedObj		bowl_glass_green	filler_material	target	4	4	vase_glass_clear_original	filler	competitor	2	1	ruler_wood_brown_original	filler	distractor	3	3	ruler_wood_brown_original	filler	distractor	1	2	1	1	0	green glass bowl		1592922819543
8411-d	1592922829472	9	clickedObj		vase_wood_brown_original	filler_material	target	4	1	ruler_metal_blue	filler	distractor	1	4	ruler_metal_blue	filler	distractor	3	3	door_wood_yellow	filler	competitor	2	2	1	1	0	brown vase		1592922827902
8411-d	1592922840034	10	clickedObj		bowl_glass_blue	filler_both	target	2	1	ruler_metal_silver_original	filler	distractor	1	4	ruler_metal_silver_original	filler	distractor	4	3	vase_glass_blue	filler	competitor	3	2	1	1	0	low blue bowl		1592922838273
8411-d	1592922849756	11	clickedObj		box_cardboard_green	filler_none	target	2	4	bowl_metal_silver_original	filler	competitor	4	1	bag_paper_blue	filler	distractor	1	2	bag_paper_blue	filler	distractor	3	3	1	1	0	green box		1592922848134
8411-d	1592922857141	12	clickedObj		table_metal_blue	low_difficulty	target	1	2	table_wood_brown_original	difficulty_distractor	distractor	2	3	table_wood_brown_original	difficulty_distractor	distractor	4	1	table_wood_blue	difficulty_distractor	distractor	3	4	1	1	0	long blue table		1592922855386
8411-d	1592922863491	13	clickedObj		spoon_wood_green	high_difficulty	target	4	2	spoon_plastic_blue	difficulty_distractor	distractor	1	1	spoon_plastic_blue	difficulty_distractor	distractor	3	3	spoon_wood_blue	difficulty_distractor	distractor	2	4	1	1	0	green spoon		1592922862059
8411-d	1592922869123	14	clickedObj		ruler_wood_blue	filler_material	target	1	1	door_wood_red	filler	competitor	2	3	box_cardboard_brown_original	filler	distractor	4	2	box_cardboard_brown_original	filler	distractor	3	4	1	1	0	ruler		1592922867671
8411-d	1592922874462	15	clickedObj		bag_plastic_blue	filler_color	target	3	3	door_wood_yellow	filler	distractor	1	1	ruler_metal_blue	filler	competitor	2	4	door_wood_yellow	filler	distractor	4	2	1	1	0	bag		1592922873090
8411-d	1592922882304	16	clickedObj		table_metal_green	high_difficulty	target	1	3	table_wood_blue	difficulty_distractor	distractor	4	1	table_metal_blue	difficulty_distractor	distractor	3	2	table_wood_blue	difficulty_distractor	distractor	2	4	1	1	0	long green table		1592922880761
8411-d	1592922888461	17	clickedObj		chair_metal_purple	high_difficulty	target	2	1	chair_metal_green	difficulty_distractor	distractor	1	2	chair_wood_green	difficulty_distractor	distractor	3	4	chair_wood_green	difficulty_distractor	distractor	4	3	1	1	0	purple chair		1592922887011
8411-d	1592922893862	18	clickedObj		vase_wood_blue	filler_material	target	4	3	box_wood_green	filler	competitor	1	1	ball_plastic_red	filler	distractor	2	4	ball_plastic_red	filler	distractor	3	2	1	1	0	blue vase		1592922892442
8411-d	1592922899840	19	clickedObj		boot_leather_green	high_difficulty	target	1	1	boot_rubber_brown	difficulty_distractor	distractor	4	2	boot_rubber_brown	difficulty_distractor	distractor	2	4	boot_leather_brown	difficulty_distractor	distractor	3	3	1	1	0	green boot		1592922898570
8411-d	1592922905555	20	clickedObj		door_steel_red	filler_none	target	4	2	ruler_metal_silver_original	filler	distractor	3	1	ruler_metal_silver_original	filler	distractor	1	4	box_wood_brown_original	filler	competitor	2	3	1	1	0	door		1592922904099
8411-d	1592922914761	21	clickedObj		jacket_denim_purple	low_difficulty	target	3	2	jacket_leather_purple	difficulty_distractor	distractor	2	1	jacket_leather_green	difficulty_distractor	distractor	4	3	jacket_leather_green	difficulty_distractor	distractor	1	4	1	1	0	purple denim jacket		1592922912975
8411-d	1592922921958	22	clickedObj		ball_metal_silver_original	filler_both	target	2	4	ruler_metal_silver_original	filler	competitor	3	1	bag_paper_blue	filler	distractor	4	2	bag_paper_blue	filler	distractor	1	3	1	1	0	silver ball		1592922920519
8411-d	1592922933593	23	clickedObj		plate_plastic_blue_original	low_difficulty	target	1	2	plate_paper_blue	difficulty_distractor	distractor	2	4	plate_paper_green	difficulty_distractor	distractor	4	1	plate_paper_green	difficulty_distractor	distractor	3	3	1	1	0	blue plastic plate		1592922929280
8411-d	1592922952225	24	clickedObj		bottle_plastic_green	low_difficulty	target	4	4	bottle_glass_blue	difficulty_distractor	distractor	3	2	bottle_glass_blue	difficulty_distractor	distractor	2	3	bottle_glass_green	difficulty_distractor	distractor	1	1	1	1	0	plastic bottle		1592922948501
8411-d	1592922958105	25	clickedObj		ball_metal_green	filler_none	target	2	3	box_cardboard_blue	filler	distractor	4	1	box_cardboard_blue	filler	distractor	3	2	door_steel_yellow	filler	competitor	1	4	1	1	0	green ball		1592922956787
8411-d	1592922962925	26	clickedObj		plate_paper_blue	high_difficulty	target	2	2	plate_paper_green	difficulty_distractor	distractor	4	4	plate_plastic_green	difficulty_distractor	distractor	3	3	plate_plastic_green	difficulty_distractor	distractor	1	1	1	1	0	blue plate		1592922962106
8411-d	1592922967425	27	clickedObj		door_wood_brown_original	filler_color	target	2	3	ball_metal_red	filler	distractor	3	2	box_cardboard_brown_original	filler	competitor	4	4	ball_metal_red	filler	distractor	1	1	1	1	0	door		1592922966001
8411-d	1592922972580	28	clickedObj		table_metal_silver_original	high_difficulty	target	1	3	table_metal_green	difficulty_distractor	distractor	3	2	table_wood_green	difficulty_distractor	distractor	2	1	table_wood_green	difficulty_distractor	distractor	4	4	1	1	0	silver table		1592922971843
8411-d	1592922980336	29	clickedObj		bottle_glass_green	low_difficulty	target	4	4	bottle_plastic_blue	difficulty_distractor	distractor	2	1	bottle_plastic_green	difficulty_distractor	distractor	1	3	bottle_plastic_blue	difficulty_distractor	distractor	3	2	1	1	0	green glass bottle		1592922979034
8411-d	1592922988561	30	clickedObj		bowl_metal_blue	filler_both	target	2	3	door_wood_yellow	filler	distractor	4	1	door_wood_yellow	filler	distractor	3	2	ruler_metal_blue	filler	competitor	1	4	1	1	0	bowl		1592922986992
8411-d	1592922997909	31	clickedObj		cup_plastic_green	low_difficulty	target	4	1	cup_metal_blue	difficulty_distractor	distractor	2	2	cup_metal_blue	difficulty_distractor	distractor	1	3	cup_metal_green	difficulty_distractor	distractor	3	4	1	1	0	green plastic cup		1592922995436
8411-d	1592923003355	32	clickedObj		bag_plastic_green	filler_color	target	1	3	bowl_metal_green	filler	competitor	3	4	ruler_wood_brown_original	filler	distractor	2	2	ruler_wood_brown_original	filler	distractor	4	1	1	1	0	bag		1592923001234
2808-d	1592924341462	1	clickedObj		chair_metal_purple	high_difficulty	target	2	2	chair_wood_green	difficulty_distractor	distractor	3	3	chair_metal_green	difficulty_distractor	distractor	1	4	chair_wood_green	difficulty_distractor	distractor	4	1	2	1	1	pueple steel chair 	Hello	1592924301168___1592924332773
2808-d	1592924370173	2	clickedObj		ruler_wood_blue	filler_material	target	3	1	door_steel_silver_original	filler	distractor	2	2	vase_wood_green	filler	competitor	1	3	door_steel_silver_original	filler	distractor	4	4	1	1	0	a ruler scale 		1592924367053
2808-d	1592924430011	3	clickedObj		vase_wood_brown_original	filler_material	target	4	1	bag_paper_blue	filler	distractor	1	3	bag_paper_blue	filler	distractor	3	4	door_wood_red	filler	competitor	2	2	1	1	0	antic golden 		1592924415823
2808-d	1592924460634	4	clickedObj		bottle_glass_green	low_difficulty	target	1	4	bottle_plastic_blue	difficulty_distractor	distractor	2	3	bottle_plastic_green	difficulty_distractor	distractor	3	1	bottle_plastic_blue	difficulty_distractor	distractor	4	2	1	1	0	green steel cap		1592924449138
2808-d	1592924488443	5	clickedObj		pitcher_metal_blue	low_difficulty	target	1	1	pitcher_glass_blue	difficulty_distractor	distractor	3	3	pitcher_glass_clear_original	difficulty_distractor	distractor	2	4	pitcher_glass_clear_original	difficulty_distractor	distractor	4	2	1	1	0	blue steel glowing jug 		1592924483228
2808-d	1592924534082	6	clickedObj		table_metal_blue	high_difficulty	target	4	1	table_wood_green	difficulty_distractor	distractor	3	4	table_wood_green	difficulty_distractor	distractor	2	2	table_metal_green	difficulty_distractor	distractor	1	3	1	1	0	blue steel table 		1592924526685
2808-d	1592924562634	7	clickedObj		plate_plastic_blue_original	low_difficulty	target	3	3	plate_paper_green	difficulty_distractor	distractor	1	1	plate_paper_green	difficulty_distractor	distractor	4	2	plate_paper_blue	difficulty_distractor	distractor	2	4	1	1	0	glowing blue plate 		1592924556518
2808-d	1592924583495	8	clickedObj		bowl_glass_green	filler_material	target	3	1	ball_metal_red	filler	distractor	1	2	vase_glass_blue	filler	competitor	2	3	ball_metal_red	filler	distractor	4	4	1	1	0	a green glass bowl		1592924579267
